,Unnamed: 0,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,lidTighten,jawDrop,dimpler,eyeWiden,cheekRaise,lipStretch,joy,sadness,disgust,contempt,anger,fear,surprise,valence,engagement,timestamp,userId,num,part,age
14,mean,0.6012322109531928,0.5135187098542286,6.740320191566755,0.03328759288999149,0.4246608189156791,0.03685746404870376,1.2996481391630537,2.9712528904740854,11.18442556112668,6.082464879632227,13.821317492984807,2.4331928226942052,0.8665207641833389,1.9993832649129744,93.76001995682013,0.3993348694355816,10.21402245945719,12.657111914615648,1.2487124093759112,5.230605037590237,3.345862190102572,0.5058787517206028,0.06368200722381337,1.0521413667959716,0.8879632886904034,0.13561047529291936,0.07865770586106087,2.272716367437792,-4.024976876315077,17.257614522253775,201.6119459210033,Kavindu__19_m,4.0,M,1
15,mean,1.7424243056730142,0.477822265726556,7.096406725321509,0.027784840297458525,0.4839379974302149,0.0306947671180441,1.460799559393968,3.778995583958954,10.330820864518241,5.77011648767722,13.903136323963208,2.824984905111501,1.2548428835107641,1.7680097221099942,93.88145236546946,0.3537151307774805,9.418457803302026,13.306425196446959,1.1960438960018358,6.417312500781919,3.806598783210229,1.469578499859383,0.055399257601175575,1.0592261982543136,1.1504705435359786,0.11721817068938295,0.06928616982813446,2.6400947389402227,-2.9601033117751143,17.6870750522112,245.60197311664558,Kavindu__19_m,4.0,A,1
16,mean,0.4079162498129885,0.2569319498108345,0.9007869628686372,0.8990615647702773,0.11128330349870423,0.0018744661325094114,0.0023029687499793684,0.7432083347298173,1.2048101375246851,15.519576636356629,0.4845926922579102,1.979296533519633,0.0019928601763637664,0.4310288455757621,90.48257395006577,0.42273678907106216,2.8947685782914734,1.3557333487394436,0.0031774745384334398,0.10426187109897536,0.06520256780996138,0.3185497161747285,0.02124117549115996,0.6974878207842747,0.1955421015718972,0.002752658855780606,0.0043468554463205,0.31254501351076264,-1.6891322654654397,8.123061450198293,38.79664976415092,Anusha_56_f,1.0,M,3
17,mean,12.766396180392787,0.17573280130063273,3.7425747807219887,4.385627789903697,0.10216690805720297,0.9915268002524684,1.5432063978262869,6.9636704351471375,0.9361749738874446,12.211341696641519,4.346486702203519,17.48478148460914,0.047494998349139415,0.4455963509555333,79.70415336615301,0.15123761888027545,22.74836814083105,0.9611783666221644,0.05342194550622864,12.149427308562313,0.376576173328912,10.22931201756645,0.08263212823807675,1.4497856350940332,0.16754342490495452,0.021110670860239742,0.004606332102630067,3.8240035397320096,8.994021372610678,31.113416605833674,84.5252331838565,Anusha_56_f,1.0,A,3
18,mean,4.345367867553695,0.22260463640424547,1.7529368482631875,1.9640798313450367,0.10219131527829113,0.3193073528409648,0.4965822859832632,2.7064194461649027,1.0475814293616708,13.424575313312838,1.7510993270527275,6.8443463818951855,0.016488278849351445,0.4849434622306834,87.52311871394836,0.30990566105964906,9.106076526837867,1.1408441450381317,0.01907985972744948,3.962615586108128,0.16087837880335978,3.47667530770088,0.041100344446381436,0.9193142949527284,0.1863879733432552,0.008599589057123647,0.0044390015315834115,1.4312248411765924,1.8553592597623525,14.945111355142627,51.12395179856111,Anusha_56_f,2.0,M,3
19,mean,1.8389102523023524,0.3174554083330494,2.8010435494276984,11.619384479925401,0.10948876163291717,0.13447901056117306,2.027053797527911,2.9262038675521214,1.0401257556792851,7.740410300207039,2.4018053871063096,3.1132853263327345,0.007856360132853513,0.8591387468898815,89.18820196633915,1.519118174811874,5.152750364846198,0.7572876094649987,0.010295451803682222,3.2644302359700714,0.1142743067338859,1.4646343491565057,1.8310372509518111,1.2214210168585835,0.2800275411449651,0.4555730843345665,0.013743427970428409,1.2040714879070549,-1.839733524859952,22.972426118132237,118.34529294153288,Anusha_56_f,2.0,A,3
20,mean,1.6159525194980549,0.30167621723888466,2.7681408759248263,10.400911701796105,0.09853168744384523,0.1181268486031028,1.7807009956944415,2.6304000393515774,0.9489545371660716,6.857041955413357,2.200797940447337,2.7444856356386422,0.0070826895120527315,0.974502287699232,89.27190737568233,1.385241367963101,4.7502017873770495,0.6785037182637272,0.014193395153942953,2.8716785823375566,0.10942080014904823,1.2867201073903212,1.6115951943364069,1.1291265677418891,0.2701272166266828,0.4004620574649039,0.0126268355503238,1.1607094960438664,-1.6160086124435071,20.403426043887514,134.28049547631716,Anusha_56_f,3.0,M,3
21,mean,1.4189745133858749,0.2256962825106906,2.3740122092444267,7.706483163465037,0.17151394628612715,0.14504906724042868,1.3873677211743427,3.2130134977395897,0.7351697218357119,5.484836536887093,1.6470630289909125,2.1477258364537453,0.0057382963021224,1.4333071644732729,87.7709700159442,2.2762160739564554,3.7762118530266746,0.5142325332803547,0.012423179930403231,2.0692890603365885,0.08310513877037633,1.1601498658466471,1.1548029897227083,1.4616528419608412,0.24775057829981,0.2863315768643312,0.01024288481076233,0.9489041930483384,-1.1980773764587438,23.349738740688906,187.92101913966255,Anusha_56_f,3.0,A,3
22,mean,1.3608149267703722,0.25798066397962344,2.6651386984106558,10.87532365082088,0.17291262705669233,0.1339397049776623,1.289824136993632,3.243657612280283,0.7220209917959437,5.809800261994775,1.5593499095254657,2.042779645935984,0.005898840420531436,1.433843321380403,87.56413301505377,2.8917719140418323,3.4955065100359466,0.486822905181183,0.011476028987795824,1.9083528635837432,0.09190908058364793,1.108801644914703,2.0229521558993584,1.3868076461504364,0.2809082921634021,0.8407228868036457,0.014067250827460864,0.9877585052627884,-1.9019127235224869,23.88374302923809,203.7472791266373,Anusha_56_f,4.0,M,3
23,mean,1.7010941521892795,0.2493685212157644,2.568499513714135,9.721982133408387,0.2034139366595955,0.13509181825544148,1.178012759546769,2.9543127837272385,1.469191172624888,5.1360636301529485,1.3639646724192878,2.632283176748369,0.06883691283286468,1.3229590988132858,86.19376311043743,3.0274031655026854,4.014071287977567,0.6085897697735644,0.09651723919670427,2.7370532468215307,0.1407437696548884,1.3582252022888543,1.7023259874105146,1.3111662335137249,0.32875667494919963,0.8393536667882158,0.01244432237958114,1.0947662152113942,-1.0185021170915745,21.868950688017417,247.7954506819817,Anusha_56_f,4.0,A,3
24,mean,1.6098361434185726,0.01628889110595981,0.05037278480714665,9.933838018321381,0.4296232601206133,2.1286216626803785e-05,0.02451664675362713,0.019166302448052487,0.5064223250842034,0.8044215591870384,6.2364231502746525,1.6641236379950657,0.013766812353281954,4.26599354415755,95.57025586190308,0.7309702800856848,2.7577088311229683,0.2416938797429637,0.008884136995985323,0.029730633792777475,0.7948563843466503,0.6867987387370693,0.276298043645047,0.41778716025358137,0.2388008849012677,0.048785009013196816,0.007526378263797952,0.15535889722010088,-0.3367343498140397,3.185342622314685,38.52724733727813,Irangani_73_f,1.0,M,3
25,mean,0.0522284224973635,0.004789376649481989,0.09479615547829062,3.0368472802512345,0.4521059988859738,4.835209406892361e-06,0.011994043513494722,0.02617340761364402,0.3436686725518053,0.132848014384419,0.11744553715190582,3.0500765025223555,0.0015888080302812215,0.6204488830410315,97.48023743720717,0.41871593340910507,0.4363462390493976,0.14323110473805953,1.8676309084264727e-07,0.02429796336946745,0.02610850321293561,0.0016538227355688627,0.030505152441489925,0.4664621022329376,0.2036273797448172,0.003296998952199041,0.004995617537055182,0.182237863469352,0.0,0.13686473029509685,83.54822009569372,Irangani_73_f,1.0,A,3
26,mean,1.2715490809739014,0.011741114817676349,0.061550380172213724,7.134956152517277,0.4121366653921809,1.4807882655308661e-05,0.0189742809314592,0.02730880979659774,0.4216267267629907,0.5507029905465488,3.9361698242167047,2.0301153606939755,0.009208229301494238,2.9101720757459426,96.30564238499191,0.6301566510500218,2.0217965526508337,0.1970748002045826,0.00551998237564642,0.02751629487743165,0.5031734245048215,0.4283937916508765,0.18253002871738647,0.4396717868504411,0.2227256732315308,0.031459090427618804,0.0064798521183607755,0.16707481798332405,-0.04886706079739858,2.1968662735786952,49.95678161764715,Irangani_73_f,2.0,M,3
27,mean,0.8510851526132198,0.006121709631796413,0.06468165400839597,3.5748969806110464,1.0461711835171092,1.987426627214604e-05,0.010067552529535874,0.02588857733506417,0.1962013633975814,0.35218121735568064,1.8604152226456825,1.0501370811407702,0.0044456482451308895,1.8139072871608148,97.13602878671566,0.5200298030287983,0.9675562698100724,0.09923634029046643,0.00232507798707768,0.06412742727472558,0.21954715044564915,0.18158313576050286,0.09144107258413403,0.4759975187482813,0.2035035028625269,0.014549692530113888,0.0053464541185503,0.17806573686662674,-0.003945005608254743,0.9885724833498764,117.66975317435744,Irangani_73_f,2.0,A,3
28,mean,1.1192263165444771,0.006221005521628162,0.7253959221227456,3.4744979877659907,1.4922968739646096,0.0004924950816326983,0.017171862160768468,0.02734726152794189,0.3660302902307639,0.4751288698288191,1.7410353865350343,1.603822421671266,0.00507291018152241,1.896755490059686,96.88874184871617,0.5135218623086483,2.3640542262548694,0.7703887824539911,0.0021595519442676775,0.07911429395372872,0.3005624278944807,0.3700628926026118,0.08332510782057184,0.6092991404701137,0.2016691555152604,0.01313495534847263,0.005130205300443946,0.3030801162858216,0.22386738048873472,1.4013462839693656,133.90025828354158,Irangani_73_f,3.0,M,3
29,mean,1.0853631132524653,0.00536860677360419,2.6483948040252017,2.6602567563549,3.5099321519530577,0.006240437992782518,1.1175148527975995,0.04017163954413348,0.3083445269221222,0.3866488367484009,1.3439019371038488,2.6798243448773658,0.16654261385063776,1.5780955159726755,95.685662981068,0.4490459908002944,5.138279343478941,0.5637027570104599,0.15593212640654674,0.07106366376371194,0.2191147140202004,0.265675019799545,0.06521245855222295,1.2490094682190478,0.2765410526070671,0.00991562105496432,0.004661665032441983,1.4745567735156355,-0.6835683583154445,2.672961209388558,187.63509010054128,Irangani_73_f,3.0,A,3
30,mean,2.626772986424232,0.028282622479536567,3.828701061952776,3.001351165847438,4.24079999599983,0.6999868525098147,2.0625840512154974,0.05350276412207602,0.4212148164308389,0.40566784870668704,1.3121851242971208,5.9948087996826755,0.5332781507343994,1.5442730844792258,95.02324824260212,0.5528373692786593,8.224738154951979,0.5439763857096306,0.5818172553644007,1.7507141241542858,0.2195406216299808,1.7971992949371374,0.06657769098503791,1.9484647594474598,0.6078845193590202,0.07431904590856374,0.005297885435423704,2.867877498853112,-0.4091736149683762,6.032926285737295,197.11021021574751,Irangani_73_f,4.0,M,3
31,mean,2.7749009621837284,0.09175175402856793,5.9814370194430975,4.097986141951964,4.48719184567876,0.749014111169409,5.103169646990982,0.17789142346443745,1.7034933802652648,2.4587411217384885,2.9411775219690424,7.040873858801671,0.4820698663930386,1.5295041661895643,93.24442253831215,0.9139945181780256,9.107496021402062,2.060120204753761,0.9622140427319724,1.765537233022018,0.7061058547365398,1.9307881971649103,0.16328220908000224,2.901047756380561,0.5517889618354113,0.33732390559403475,0.009349818000938488,3.5691352624145485,-3.503101012215984,12.860719980214554,235.8404523028876,Irangani_73_f,4.0,A,3
32,mean,0.6135774069996689,1.2336848890212213,0.10364436464128544,0.0364343725296923,13.607721917283454,19.92086886052984,6.1242437555416895,9.282120610035753,1.7109414840901631,4.093551070869912,16.287184422569105,17.543623400677156,0.01228925082426087,0.2637418217017797,97.58103820892842,39.675491448690046,9.656209945002695,17.72958046551955,1.504059313317886e-06,1.7936228406025276,0.019160854676622333,0.2970033011174105,0.017227083723244347,18.253270121583807,0.14173778361781514,0.1892699979043385,0.002496669308421659,1.4057127134607568,-22.58034480274353,20.43783403373412,38.86684162895926,Harison_87_m,1.0,M,3
33,mean,1.1947831045366544,0.17866803006363965,2.5486250734359253,0.052012119147558517,10.955546562724464,16.46046038157408,28.90163386323767,1.5624805926835563,1.0984907961605213,2.0528979290714884,4.1341035364727325,19.95614716173455,0.0009374998243546432,0.05838033274128378,97.46221294581329,55.25530474757329,8.714748320660432,5.410604723146903,1.3549993302358625,0.13784936211698667,0.01096523289632421,0.966392150228122,0.05591483531994287,15.579439733120847,0.16041100340661166,0.28008075718205994,0.01941200738530814,2.370639678299705,-28.388141661952034,31.090956742309523,87.63688084112158,Harison_87_m,1.0,A,3
34,mean,1.3221843118825225,0.9019783826630748,0.9770498343727992,0.04226514201366067,13.684993974942705,20.51950724966517,13.971542897173073,7.368037091584624,1.8047508030007315,3.7664716057459033,12.481743340784831,19.592104589761355,0.007360568360411341,0.16963287477371025,97.57530163221122,44.32653933988251,9.589332786308264,13.024379322211134,0.4792899392671857,1.257058751092885,0.014976015462428575,0.9315511367126758,0.02989030373222477,18.600670855811966,0.14513562512897918,0.2570405081883605,0.008413621472118675,1.7927397595087358,-25.965582023844245,26.20741067877239,52.88646859504135,Harison_87_m,2.0,M,3
35,mean,0.5520780527028726,0.4097267318445572,0.4193502346766357,0.06741569561538242,8.100553365173361,9.032173713994435,8.100207522193497,3.765264583955396,2.1239241177014803,1.5596512695527935,5.009919413433568,8.669095709783724,0.00400032312451072,0.1062637623862208,97.75710309910265,30.760379829054646,4.319518743934223,5.217063389253719,0.19045895960308729,0.7048833061867045,0.007322207408642931,0.37229107642891207,0.028873043905486086,9.217744899821072,0.17091508826781587,0.1080730930473114,0.0058284743020506685,0.8661161707686673,-12.20280927812133,11.922576425308955,122.3037704433498,Harison_87_m,2.0,A,3
36,mean,0.4805420237254107,0.3701171660845465,0.3703480495639554,0.06462911593112429,7.638944354786023,8.101661979529837,7.052605741821557,3.4318211391536377,2.114135078934952,1.3608497213612547,4.3668556998403325,7.678948347086692,0.0035816761361739217,0.09335939641513588,97.78303092178122,28.684601645943193,3.8227779865034655,4.542454711901615,0.1657472480783081,0.6379020449271392,0.006510160832104206,0.32422592176542914,0.028165236710544942,8.41604359197738,0.17354018186005785,0.09464080821866952,0.005647628765991078,0.7799260219179518,-10.830754957179675,10.51407251455088,139.11048328093756,Harison_87_m,3.0,M,3
37,mean,0.4049432680798637,0.3003162913607378,0.4322347342703636,0.052351605354160696,7.870880892889013,6.861850506073197,5.107410295359831,4.649573823946763,2.8105494740698007,1.112302247343115,3.3305531611245858,6.170322287368793,0.015469622951272785,0.08017354429397834,97.81124235255777,24.262014642994643,2.9413355422747784,3.4161721702444763,0.11950392852861838,1.0470042462918736,0.005657284441688553,0.2661787318362093,0.026479208690659745,8.093626211253085,0.17773382735820886,0.06996859761697065,0.005268745892341405,0.6360548782411272,-9.031823621812173,9.419167868135922,190.39664825880902,Harison_87_m,3.0,A,3
38,mean,0.4326798468766464,0.3165201753467255,0.4844708234550736,0.049007165037876686,8.585253527255906,6.792415892546082,4.883791613140455,5.313458367699501,3.9338680052017785,1.1015928345399757,3.0988986085328496,5.949679135525875,0.02548584538451361,0.07655572454721549,97.82318870886921,23.02292377403257,2.85530819284606,3.1824743268622395,0.11078385375433553,1.1035579349470772,0.005482166825118993,0.2877858280602976,0.02640860708539641,8.69321069374539,0.17888281590419186,0.06535330221654741,0.005186584023018191,0.6181323383177818,-9.276178475642274,10.105234271020352,205.01107106017201,Harison_87_m,4.0,M,3
39,mean,3.508459611922195,0.30656570171135145,1.547018994369112,0.16919942391935047,14.01250530643648,11.410822693281927,4.206853490944293,7.489055070226757,4.932067676187756,2.3092018030116743,5.002685817212216,8.306137871815087,0.056778237754804124,2.582816941289301,97.41045938613632,22.485334353131577,3.0306589754343505,6.149913385946302,0.09377247126400078,2.623089613399128,0.8184883267694344,3.070433074380192,0.02798848568411889,13.968249326672973,0.17976445156597204,0.060651246636642564,0.005051593146264919,1.0984451216118518,-11.221081873498706,17.504525780035728,243.85265367825386,Harison_87_m,4.0,A,3
40,mean,0.0014729246528370505,17.814215502899152,26.343968289582357,0.41922991817925015,1.5227894227788639,0.07315972145817629,0.11513325773667825,2.3156309589912687,7.96063230539971,7.041162021545053,2.7832970429664514,2.9388068447792643,0.3544783534018137,12.891645537339356,96.40072089677095,0.06729000430431759,7.608896945108019,9.512559076057434,0.4028644049208149,0.00975899827555584,3.0869034762778544,0.0012750614039201747,0.0942962010788526,1.6291375913393171,0.24986442977447354,0.003325584394162846,0.005935818151252786,12.336223382055065,-4.828330673025258,19.73468947180198,41.805572928821455,dylon_20_male,1.0,M,1
41,mean,0.0015502357633298345,3.585788906084517,13.37382982935673,0.06947179461256164,0.6116806525739744,0.15278627639063996,2.3374527560157796,4.8188603590596255,5.5485625838796375,14.851332805414353,2.9899372169035017,0.4442080340172494,0.06155048655897327,8.25245579722055,97.65186294275972,0.030301826876689995,6.114972004740308,16.216542468418247,0.031828891847977235,0.3805365958349208,3.655172355289972,0.0014030788657032598,0.07429809714577401,0.4763339627610023,0.1843853048418787,0.002185216342473823,0.003723412215657051,4.152725859535687,-6.1445948230273375,14.660636684620213,86.7922301425662,dylon_20_male,1.0,A,1
42,mean,0.0013783952846630465,11.600014527644793,19.86032951938681,0.2687976189098075,1.0936583150937709,0.09398939355523947,0.8497279627009852,2.9637542063967772,6.5082242334544365,9.089574300092881,2.6249162351162005,1.8811343349365042,0.22761006961339514,10.353126280591107,96.38273561358127,0.05176552316346373,6.523823393458057,10.980835968613858,0.24594301824873496,0.1329926285620636,3.0247405958751297,0.001363158448579176,0.0818442179187333,1.14538285926261,0.22329336643340802,0.002834148749070641,0.005075296913309517,8.606735633686185,-4.8738933548290655,16.431039170633586,53.8988610354223,dylon_20_male,2.0,M,1
43,mean,0.02041515884765809,5.596512494669222,13.684230729678161,0.4305423104271059,2.4271586517659625,0.04488599813855877,2.819734763687612,2.53884519347856,3.7017390204682536,9.552108589798367,2.7978193701514344,2.099985544855368,0.2620877588970273,17.814375297850418,94.94504303021252,0.06384862704887923,4.482007952787644,9.069773917432665,0.1126608781269677,0.16016584079754342,2.6862225027463045,0.0024952029011546554,0.05133283452403462,1.9179374259261783,0.32071385890649595,0.00947444155209456,0.0045407968834719785,4.4708746649806885,-5.484810477540004,12.747147767813349,119.08723555424528,dylon_20_male,2.0,A,1
44,mean,0.034273380552238004,5.731106076720282,14.076518108086624,0.3986206536742214,2.3342865271730604,0.042023723064384406,2.632782394829169,2.314569973728329,3.4734239578738264,8.915934693022274,2.9924074740567765,2.1429603754565507,0.2704103962767897,19.011196503000928,94.25413021883128,0.06741787563244582,4.099445693040956,9.098222955066197,0.10174580286942914,0.34016904402204456,2.7527780332469334,0.0023787170620001657,0.05173386053795721,1.7710769869005965,0.32293655624463097,0.009256478496176385,0.004474869339944113,4.509800332206232,-5.158801946010227,12.444781614825516,133.20888309636655,dylon_20_male,3.0,M,1
45,mean,0.02485117149466356,4.257633771672478,11.53325185350004,0.35907876904119096,2.172502184260241,0.036034567130902265,2.4846921415978285,2.1936215537216004,3.311055709466594,10.323143577067404,3.1332648380280936,1.8359674445495504,0.2178333967558992,15.903486538103008,94.86217058281851,0.06269270442235678,3.7345340742649933,11.117472441720269,0.07309837329548649,0.2648747158843029,2.2534783705741748,0.002160873052752481,0.04233654272995138,1.6599091722851185,0.2852653869804725,0.010710130944703146,0.004327510136637179,3.3657790078540555,-5.052971434318553,10.8895856020815,189.22775134433525,dylon_20_male,3.0,A,1
